state,combined_name,company_name,ticker,product_type,product_units,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,aug_2020,sep_2020,oct_2020,nov_2020,dec_2020,jan_2021,feb_2021
TX,Crownquest Operating LLC (Private),Crownquest Operating LLC,Private,produced oil,Bbl,1515065,1418168,1626208,1648211,1538553,1544784,1534663,2005709,1968072,2200012,2120770,2610370,2350762,2127670,2310631,2359497,1965670,1918718,1794714,1667999,1528104,1724419,1957350,1869101,,
TX,Crownquest Operating LLC (Private),Crownquest Operating LLC,Private,produced gas,Mcf,2877364,3042775,3700344,3650846,3865833,3661788,3957997,4297934,4323258,4740104,4474141,5007379,5379879,5093829,5550759,5681961,5383378,5898338,6581712,6205398,6005433,6392787,6369037,6642078,,
TX,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,sat estimated volume,Mcf,1751889,1708660,1291265,1805602,1193867,1674509,2534379,1834836,1678535,2182660,2037538,3083795,2774302,2131234,942310,884666,390639,497742,826035,422948,438028,373127,685586,732980,270216,
TX,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,reported volume,Mcf,2442356,1208394,1121755,1725104,1677196,2554558,2521830,2097297,1962745,1955695,1927186,6750366,2633400,2259834,1570874,641641,433046,927636,922979,539543,493713,347341,350911,278388,17041,
TX,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,reported equivalent co2 released,metric tons,133841.1,66220.0,61472.2,94535.7,91910.3,139989.8,138196.3,114931.9,107558.4,107172.1,105609.8,369920.1,144310.3,123838.9,86083.9,35161.9,23730.9,50834.5,50579.2,29567.0,27055.5,19034.3,19229.9,15255.7,933.8,
TX,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,sat estimate lower,Mcf,1645504,1604899,1212851,1695954,1121368,1572822,2380476,1723413,1576604,2050115,1913806,2896528,2605829,2001813,885087,830944,366917,467516,775873,397264,411428,350469,643953,688469,253807,
TX,Lilis Energy Inc (LLEX),Lilis Energy Inc,LLEX,reported volume,Mcf,,,,69788,71304,30024,24768,4984,12684,17628,1788,,17868,14300,14952,5228,1504,21128,23928,8272,5432,,,,,
TX,Lilis Energy Inc (LLEX),Lilis Energy Inc,LLEX,reported equivalent co2 released,metric tons,,,,3824.4,3907.5,1645.3,1357.3,273.1,695.1,966.0,98.0,,979.2,783.6,819.4,286.5,82.4,1157.8,1311.3,453.3,297.7,,,,,
TX,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,sat estimate upper,Mcf,1858275,1812420,1369679,1915249,1266366,1776195,2688282,1946259,1780466,2315204,2161270,3271062,2942775,2260656,999533,938389,414361,527968,876197,448632,464627,395786,727219,777491,286626,
TX,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,blended estimate,Mcf,2097123,1458527,1206510,1765353,1435531,2114533,2528105,1966067,1820640,2069177,1982362,4917081,2703851,2195534,1256592,763154,411843,712689,874507,481245,465870,360234,518249,505684,270216,
TX,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,blended estimate equivalent co2 released,metric tons,114922.3,79927.3,66116.7,96741.3,78667.1,115876.4,138540.2,107740.5,99771.1,113390.9,108633.4,269456.0,148171.0,120315.3,68861.2,41820.8,22569.0,39055.4,47923.0,26372.2,25529.7,19740.8,28400.0,27711.5,14807.8,
TX,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,produced oil,Bbl,8156678,7858109,8184083,8121631,8559751,8740939,9162143,9115496,9021842,9165811,9097836,9614631,9059571,8781898,9442180,8803884,8311063,8475273,8121352,7870094,7673380,8064400,7835265,7993649,1308437,
TX,Diamondback Energy Inc (FANG),Diamondback Energy Inc,FANG,produced gas,Mcf,17134381,15648647,16882166,17173665,18652798,19159342,20607608,21598207,21724319,22395620,21911021,23758867,24214115,22981931,24744386,23467174,22709019,23882913,24327485,24192133,23260423,24976400,24153845,24379942,3250171,
TX,Endeavor Energy Resources LP (Private),Endeavor Energy Resources LP,Private,sat estimated volume,Mcf,956532,800444,396054,991780,277424,466188,940698,993544,575217,653100,671903,419824,418543,593906,529136,281192,359330,354372,367135,438454,392985,407594,186661,208521,100794,
TX,Endeavor Energy Resources LP (Private),Endeavor Energy Resources LP,Private,reported volume,Mcf,1029541,1162265,241482,893775,379645,393303,893660,695770,482086,323314,832661,738311,479247,660672,1315151,319198,371184,344264,484501,638776,545421,548721,237390,220562,37,
TX,Endeavor Energy Resources LP (Private),Endeavor Energy Resources LP,Private,reported equivalent co2 released,metric tons,56418.8,63692.1,13233.2,48978.9,20804.5,21553.0,48972.6,38128.2,26418.3,17717.6,45629.8,40459.4,26262.7,36204.8,72070.3,17492.1,20340.9,18865.7,26550.7,35004.9,29889.1,30069.9,13009.0,12086.8,2.0,
TX,Endeavor Energy Resources LP (Private),Endeavor Energy Resources LP,Private,sat estimate lower,Mcf,832721,696837,344790,863407,241515,405846,818936,864943,500763,568564,584934,365483,364368,517033,460646,244795,312819,308503,319614,381702,342118,354836,162500,181530,87747,
TX,Endeavor Energy Resources LP (Private),Endeavor Energy Resources LP,Private,sat estimate upper,Mcf,1080343,904052,447318,1120154,313333,526530,1062459,1122146,649672,737635,758873,474164,472718,670780,597625,317588,405841,400240,414656,495206,443852,460352,210822,235511,113840,
TX,Endeavor Energy Resources LP (Private),Endeavor Energy Resources LP,Private,blended estimate,Mcf,993037,981355,318768,942778,328534,429745,917179,844657,528652,488207,752282,579067,448895,627289,922143,300195,365257,349318,425818,538615,469203,478158,212026,214541,100794,
TX,Endeavor Energy Resources LP (Private),Endeavor Energy Resources LP,Private,blended estimate equivalent co2 released,metric tons,54418.4,53778.3,17468.5,51664.2,18003.7,23550.0,50261.4,46287.2,28970.1,26753.7,41225.1,31732.9,24599.4,34375.4,50533.4,16450.7,20016.1,19142.6,23334.8,29516.1,25712.3,26203.1,11619.0,11756.8,5523.5,
TX,Endeavor Energy Resources LP (Private),Endeavor Energy Resources LP,Private,produced oil,Bbl,2443076,2471787,2935151,2746216,2940767,2857623,3538646,3519523,3402224,3476436,3598109,4009874,4081927,4001368,4121059,4262582,3514870,3732674,3825987,3721804,3601838,3968683,4050758,4240724,3994613,
TX,Endeavor Energy Resources LP (Private),Endeavor Energy Resources LP,Private,produced gas,Mcf,4058213,4337889,5571097,5188407,6099097,5810092,6534592,6685021,6628003,6661491,6616324,7604091,7566035,6872981,8690933,8426578,7647829,8374835,9022224,9845471,9766103,10419247,10480402,11055220,10712224,
TX,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,sat estimated volume,Mcf,716798,698368,696764,830326,648360,675203,1142718,1621496,1369833,907983,313452,438553,247569,253424,167630,181693,194503,155991,180178,175134,248453,318454,192810,282598,164483,
TX,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,reported volume,Mcf,1082827,812852,943870,1013135,537023,909532,816430,1497896,1542221,1029625,489215,381563,376475,522968,443844,206308,145567,141983,255456,223885,297517,224770,200508,227664,,
TX,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,reported equivalent co2 released,metric tons,59338.9,44544.3,51724.1,55519.8,29428.9,49842.4,44740.4,82084.7,84513.7,56423.5,26809.0,20909.7,20630.8,28658.6,24322.7,11305.7,7977.1,7780.7,13999.0,12268.9,16303.9,12317.4,10987.8,12476.0,,
TX,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,sat estimate lower,Mcf,645430,628835,627391,747655,583807,607976,1028943,1460052,1233446,817580,282244,394889,222920,228192,150940,163603,175137,140460,162238,157697,223715,286747,173613,254461,148106,
TX,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,sat estimate upper,Mcf,788166,767901,766137,912997,712914,742429,1256492,1782940,1506220,998386,344661,482218,272219,278656,184320,199784,213868,171522,198117,192571,273190,350161,212007,310735,180860,
TX,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,blended estimate,Mcf,899813,755610,820317,921730,592692,792367,979574,1559696,1456027,968804,401334,410058,312022,388196,305737,194001,170035,148987,217817,199509,272985,271612,196659,255131,164483,
TX,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,blended estimate equivalent co2 released,metric tons,49309.8,41407.4,44953.4,50510.8,32479.5,43421.7,53680.7,85471.3,79790.3,53090.5,21993.1,22471.2,17098.8,21273.1,16754.4,10631.3,9317.9,8164.5,11936.4,10933.1,14959.6,14884.3,10776.9,13981.2,9013.7,
TX,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,produced oil,Bbl,5580138,5228257,5513989,5578266,5808848,5547578,5839019,6161949,6072360,6221694,6223443,6002539,6134656,6059810,6887997,6595543,3742138,5196849,6140308,6216727,6325139,6737856,6265694,6183929,5773564,
TX,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,produced gas,Mcf,56325823,51303781,58464110,58664473,61031053,55987217,59864005,62601498,60696972,61993748,59702105,60217082,59712387,55899065,61952805,58956328,50736729,54467923,58613189,57655630,56091145,62175092,58353342,65698185,64803077,
TX,Guidon Energy (Private),Guidon Energy,Private,sat estimated volume,Mcf,504180,418519,371230,349614,158065,382033,635933,821381,891687,801394,547766,513523,212992,117456,68282,62461,14053,52119,48450,19606,3816,4580,,14867,50648,
TX,Guidon Energy (Private),Guidon Energy,Private,reported volume,Mcf,,,,72805,110891,123302,174547,289221,260020,408611,414997,363003,126170,96734,96778,11327,1301,1483,617,1983,933,5644,,,,
TX,Guidon Energy (Private),Guidon Energy,Private,reported equivalent co2 released,metric tons,,,,3989.7,6076.8,6756.9,9565.2,15849.3,14249.1,22391.9,22741.8,19892.6,6914.1,5301.0,5303.4,620.7,71.3,81.3,33.8,108.7,51.1,309.3,,,,
TX,Guidon Energy (Private),Guidon Energy,Private,sat estimate lower,Mcf,425322,353058,313166,294931,133342,322280,536468,692909,752219,676049,462090,433204,179678,99085,57602,52692,11855,43967,40872,16540,3219,3864,,12542,42726,
TX,Guidon Energy (Private),Guidon Energy,Private,sat estimate upper,Mcf,583039,483979,429293,404297,182788,441787,735399,949852,1031155,926739,633441,593843,246306,135828,78962,72231,16252,60271,56028,22673,4413,5297,,17192,58570,
TX,Guidon Energy (Private),Guidon Energy,Private,blended estimate,Mcf,504180,418519,371230,211209,134478,252668,405240,555301,575853,605003,481381,438263,169581,107095,82530,36894,7677,26801,24533,10795,2375,5112,,14867,50648,
TX,Guidon Energy (Private),Guidon Energy,Private,blended estimate equivalent co2 released,metric tons,27629.1,22934.8,20343.4,11574.3,7369.4,13846.2,22207.2,30430.5,31556.7,33154.2,26379.7,24016.8,9293.0,5868.8,4522.6,2021.8,420.7,1468.7,1344.4,591.6,130.2,280.1,,814.7,2775.5,
TX,Guidon Energy (Private),Guidon Energy,Private,produced oil,Bbl,391945,415971,419580,466971,569710,500124,595102,742107,795153,898352,943016,842241,837190,709942,694118,575240,594004,496501,558954,555095,606068,693883,,534139,,
TX,Guidon Energy (Private),Guidon Energy,Private,produced gas,Mcf,345309,391604,403497,493309,535583,556594,697611,811083,882997,1062446,1100339,1159324,1182311,1009449,1117465,939715,1034854,919554,1048485,1135139,1270717,1306983,,1098497,,
TX,Hawkwood Energy LLC (Private),Hawkwood Energy LLC,Private,sat estimated volume,Mcf,2308,,,492,12710,2428,3028,7581,2031,,,12839,132,745,375,302,1186,282,680,277,,174,,401,219,
TX,Hawkwood Energy LLC (Private),Hawkwood Energy LLC,Private,reported volume,Mcf,4822,,,4278,1687,,,183,255,,,33749,1753,695,636,7529,2978,1087,10362,2526,,3220,,2491,,
TX,Hawkwood Energy LLC (Private),Hawkwood Energy LLC,Private,reported equivalent co2 released,metric tons,264.2,,,234.4,92.4,,,10.0,14.0,,,1849.4,96.1,38.1,34.9,412.6,163.2,59.6,567.8,138.4,,176.5,,136.5,,
TX,Hawkwood Energy LLC (Private),Hawkwood Energy LLC,Private,sat estimate lower,Mcf,320,,,68,1763,337,420,1051,282,,,1781,18,103,52,42,164,39,94,38,,24,,56,30,
TX,Hawkwood Energy LLC (Private),Hawkwood Energy LLC,Private,produced gas,Mcf,387063,,,562996,630923,593932,601433,617800,585237,,,611313,608229,525531,611267,619671,553912,545002,557939,546447,,515111,,472964,,
TX,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,sat estimated volume,Mcf,,,,,,285,184,1183,7474,1982,8227,,6597,2565,2077,1335,1776,1203,367,5687,4203,5377,3989,7781,2223,
TX,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,reported volume,Mcf,,,,,,6308,115,117,16950,1160,8130,,1141,2059,379,364,542,6301,923,1980,1827,2310,2410,14003,2,
TX,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,reported equivalent co2 released,metric tons,,,,,,345.7,6.3,6.4,928.9,63.6,445.5,,62.5,112.8,20.8,19.9,29.7,345.3,50.6,108.5,100.1,126.6,132.1,767.4,0.1,
TX,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,sat estimate lower,Mcf,,,,,,269,174,1116,7053,1870,7764,,6226,2421,1960,1260,1676,1136,346,5367,3967,5075,3765,7343,2098,
TX,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,sat estimate upper,Mcf,,,,,,301,194,1249,7894,2093,8690,,6968,2710,2194,1410,1876,1271,388,6007,4440,5680,4214,8218,2348,
TX,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,blended estimate,Mcf,,,,,,3296,149,650,12212,1571,8179,,3869,2312,1228,850,1159,3752,645,3834,3015,3844,3200,10892,2223,
TX,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,blended estimate equivalent co2 released,metric tons,,,,,,180.6,8.2,35.6,669.2,86.1,448.2,,212.0,126.7,67.3,46.6,63.5,205.6,35.3,210.1,165.2,210.7,175.4,596.9,121.8,
TX,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,produced oil,Bbl,,,,,,333547,366040,390988,396978,385717,353870,,363291,336166,355179,320560,290783,295205,293688,285214,273067,272150,256698,235183,,
TX,Hilcorp Energy Co (Private),Hilcorp Energy Co,Private,produced gas,Mcf,,,,,,8766730,9523966,9528239,9268154,9622285,8886552,,9373251,8642513,9468224,9042810,9228778,8827017,9025639,8856143,8471692,8755028,8387312,8408673,,
TX,Hunt Oil Co (Private),Hunt Oil Co,Private,sat estimated volume,Mcf,623097,715946,211143,373262,138569,211367,374541,435450,359100,270280,248713,199635,233476,217253,128190,37519,11134,149202,80381,54726,103885,282048,214036,23369,8225,
TX,Hunt Oil Co (Private),Hunt Oil Co,Private,reported volume,Mcf,779940,918794,235000,308824,74556,179011,186969,438367,232318,271616,367590,157272,146735,395277,491444,43357,4599,66837,56812,58765,86508,131391,125594,53412,,
TX,Hunt Oil Co (Private),Hunt Oil Co,Private,reported equivalent co2 released,metric tons,42740.7,50349.9,12878.0,16923.6,4085.7,9809.8,10245.9,24022.5,12731.0,14884.6,20143.9,8618.5,8041.1,21661.2,26931.1,2376.0,252.0,3662.7,3113.3,3220.3,4740.6,7200.2,6882.6,2927.0,,
TX,Hunt Oil Co (Private),Hunt Oil Co,Private,sat estimate lower,Mcf,519684,597123,176101,311313,115571,176287,312380,363180,299502,225423,207435,166502,194727,181196,106915,31292,9286,124439,67041,45643,86644,235238,178513,19491,6860,
TX,Hunt Oil Co (Private),Hunt Oil Co,Private,sat estimate upper,Mcf,726510,834768,246186,435211,161566,246446,436702,507720,418698,315138,289991,232767,272226,253309,149465,43746,12982,173964,93722,63808,121126,328858,249559,27248,9591,
TX,Hunt Oil Co (Private),Hunt Oil Co,Private,blended estimate,Mcf,701518,817370,223072,341043,106562,195189,280755,436908,295709,270948,308152,178453,190106,306265,309817,40438,7867,108019,68597,56745,95197,206719,169815,38391,8225,
TX,Hunt Oil Co (Private),Hunt Oil Co,Private,blended estimate equivalent co2 released,metric tons,38443.2,44791.9,12224.3,18689.2,5839.6,10696.4,15385.4,23942.6,16204.9,14848.0,16886.7,9779.2,10417.8,16783.3,16978.0,2216.0,431.1,5919.4,3759.1,3109.6,5216.8,11328.2,9305.9,2103.8,450.7,
TX,Hunt Oil Co (Private),Hunt Oil Co,Private,produced oil,Bbl,899255,771897,1008588,911013,860241,805616,1001338,1148645,1401592,1322552,1203018,1291646,1467516,1328604,1436664,1152121,1115036,974374,945020,885372,793860,789542,695785,729679,757750,
TX,Hunt Oil Co (Private),Hunt Oil Co,Private,produced gas,Mcf,2478809,2202891,2611516,2120647,2165369,2199532,2746112,3314193,3864328,4318222,4143990,4330322,4332498,4058820,4666740,4415098,4648375,4403910,4566436,4623193,4259192,4272822,3912342,3907318,4025978,
TX,Jetta Operating Co Inc (Private),Jetta Operating Co Inc,Private,sat estimated volume,Mcf,,3422,22554,,9002,1055,,32734,11491,1633,14095,11549,52850,17677,6367,4621,11120,5606,47062,36908,41184,49042,12367,1642,10819,
TX,Jetta Operating Co Inc (Private),Jetta Operating Co Inc,Private,reported volume,Mcf,,15775,46814,,16803,21097,,46247,46224,29869,15594,13903,42394,27717,37519,15453,28542,20968,72490,43764,43914,44319,13880,9369,,
TX,Jetta Operating Co Inc (Private),Jetta Operating Co Inc,Private,reported equivalent co2 released,metric tons,,864.5,2565.4,,920.8,1156.1,,2534.3,2533.1,1636.8,854.6,761.9,2323.2,1518.9,2056.0,846.8,1564.1,1149.0,3972.5,2398.3,2406.5,2428.7,760.6,513.4,,
TX,Jetta Operating Co Inc (Private),Jetta Operating Co Inc,Private,sat estimate lower,Mcf,,2793,18404,,7346,861,,26712,9377,1333,11502,9424,43126,14425,5195,3771,9074,4574,38404,30117,33607,40019,10091,1340,8829,
TX,Jetta Operating Co Inc (Private),Jetta Operating Co Inc,Private,sat estimate upper,Mcf,,4052,26703,,10659,1249,,38757,13605,1933,16688,13674,62573,20930,7538,5471,13166,6637,55721,43698,48762,58065,14642,1944,12810,
TX,Jetta Operating Co Inc (Private),Jetta Operating Co Inc,Private,blended estimate,Mcf,,9599,34684,,12903,11076,,39491,28857,15751,14844,12726,47622,22697,21943,10037,19831,13287,59776,40336,42549,46680,13123,5505,10819,
TX,Jetta Operating Co Inc (Private),Jetta Operating Co Inc,Private,blended estimate equivalent co2 released,metric tons,,526.0,1900.7,,707.1,607.0,,2164.1,1581.4,863.2,813.5,697.4,2609.7,1243.8,1202.5,550.0,1086.7,728.1,3275.7,2210.4,2331.7,2558.1,719.1,301.7,592.9,
TX,Jetta Operating Co Inc (Private),Jetta Operating Co Inc,Private,produced oil,Bbl,,45770,81971,,60162,51248,,72290,84602,91187,85814,109786,122716,146175,152546,138475,100668,113521,120222,123051,122201,121926,111066,120001,93754,
TX,Jetta Operating Co Inc (Private),Jetta Operating Co Inc,Private,produced gas,Mcf,,419435,759318,,642968,559122,,661081,793371,894450,793007,1087780,1220294,1148569,1138209,1026080,831326,880320,860402,878315,885732,880708,774593,829552,314854,
TX,Laredo Petroleum Inc (LPI),Laredo Petroleum Inc,LPI,sat estimated volume,Mcf,92848,66561,194282,346736,375639,324211,156863,202342,233155,165379,78361,108134,27574,313987,303009,365342,17139,58925,22618,7565,13695,12468,3938,21381,34735,
TX,Laredo Petroleum Inc (LPI),Laredo Petroleum Inc,LPI,reported volume,Mcf,89954,91607,324809,439114,459426,405579,179282,117869,124101,106480,55601,70541,31860,196476,239736,350113,34167,19262,27744,8568,8220,10063,8368,10061,703,
TX,Laredo Petroleum Inc (LPI),Laredo Petroleum Inc,LPI,reported equivalent co2 released,metric tons,4929.5,5020.1,17799.5,24063.4,25176.5,22225.7,9824.7,6459.2,6800.7,5835.1,3046.9,3865.6,1745.9,10766.9,13137.5,19186.2,1872.4,1055.6,1520.4,469.5,450.5,551.5,458.6,551.3,38.5,
TX,Laredo Petroleum Inc (LPI),Laredo Petroleum Inc,LPI,sat estimate lower,Mcf,76187,54617,159419,284517,308234,266034,128715,166033,191317,135703,64300,88730,22626,257644,248636,299784,14064,48352,18559,6208,11237,10230,3232,17545,28502,
